CB6_VBS,IVOCP6ARO,13
CRIV2_VBS,APINENE,10
CRIV2_VBS,BENZENE,6
CRIV2_VBS,BPINENE,10
CRIV2_VBS,C2H2,2
CRIV2_VBS,C2H4,2
CRIV2_VBS,C2H5CHO,3
CRIV2_VBS,C2H5OH,2
CRIV2_VBS,C2H6,2
CRIV2_VBS,C3H6,3
CRIV2_VBS,C3H8,3
CRIV2_VBS,C5H8,5
CRIV2_VBS,CH3CHO,2
CRIV2_VBS,CH3CO2H,2
CRIV2_VBS,CH3COCH3,3
CRIV2_VBS,CH3OH,1
CRIV2_VBS,CH4,1
CRIV2_VBS,HCHO,1
CRIV2_VBS,HCOOH,1
CRIV2_VBS,MEK,5
CRIV2_VBS,NC4H10,4
CRIV2_VBS,NROG,1
CRIV2_VBS,OXYL,8
CRIV2_VBS,TBUT2ENE,4
CRIV2_VBS,TOLUENE,7
CRIV2_VBS,UCARB10,4
CRIV2_VBS,SVOCN1,34.5
CRIV2_VBS,SVOCP0,31
CRIV2_VBS,SVOCP1,27.5
CRIV2_VBS,SVOCP2,24
CRIV2_VBS,IVOCP3,21
CRIV2_VBS,IVOCP4,18
CRIV2_VBS,IVOCP5,15.5
CRIV2_VBS,IVOCP6,13
CRIV2_VBS,IVOCP5ARO,15.5
CRIV2_VBS,IVOCP6ARO,13
SAPRC07_VBS,AACD,2
SAPRC07_VBS_VBS,ACET,3
SAPRC07_VBS_VBS,ACYE,2
SAPRC07_VBS,ALK1,2
SAPRC07_VBS,ALK2,3
SAPRC07_VBS,ALK3,4
SAPRC07_VBS,ALK4,5
SAPRC07_VBS,ALK5,8
SAPRC07_VBS,ARO1,7
SAPRC07_VBS,ARO2,9
SAPRC07_VBS,BACL,4
SAPRC07_VBS,BALD,7
SAPRC07_VBS,BENZ,6
SAPRC07_VBS,CCHO,2
SAPRC07_VBS,CH4,1
SAPRC07_VBS,CRES,7
SAPRC07_VBS,ETHE,2
SAPRC07_VBS,FACD,1
SAPRC07_VBS,GLY,2
SAPRC07_VBS,HCHO,1
SAPRC07_VBS,IPRD,5
SAPRC07_VBS,ISOP,5
SAPRC07_VBS,MACR,4
SAPRC07_VBS,MEK,4
SAPRC07_VBS,MEOH,1
SAPRC07_VBS,MGLY,3
SAPRC07_VBS,MVK,4
SAPRC07_VBS,NROG,2
SAPRC07_VBS,OLE1,5
SAPRC07_VBS,OLE2,5
SAPRC07_VBS,PACD,3
SAPRC07_VBS,PRD2,6
SAPRC07_VBS,RCHO,3
SAPRC07_VBS,RNO3,6
SAPRC07_VBS,TERP,10
SAPRC07_VBS,SVOCN1,34.5
SAPRC07_VBS,SVOCP0,31
SAPRC07_VBS,SVOCP1,27.5
SAPRC07_VBS,SVOCP2,24
SAPRC07_VBS,IVOCP3,21
SAPRC07_VBS,IVOCP4,18
SAPRC07_VBS,IVOCP5,15.5
SAPRC07_VBS,IVOCP6,13
SAPRC07_VBS,IVOCP5ARO,15.5
SAPRC07_VBS,IVOCP6ARO,13
