CB6R3_CF22,ACET,3
CB6R3_CF22,ALD2,2
CB6R3_CF22,ALDX,2
CB6R3_CF22,BENZ,6
CB6R3_CF22,CH4,1
CB6R3_CF22,ETH,2
CB6R3_CF22,ETHA,2
CB6R3_CF22,ETHY,2
CB6R3_CF22,ETOH,2
CB6R3_CF22,FORM,1
CB6R3_CF22,IOLE,4
CB6R3_CF22,ISOP,5
CB6R3_CF22,KET,1
CB6R3_CF22,MEOH,1
CB6R3_CF22,OLE,2
CB6R3_CF22,PAR,1
CB6R3_CF22,PRPA,3
CB6R3_CF22,TERP,10
CB6R3_CF22,TOL,7
CB6R3_CF22,UNR,1
CB6R3_CF22,XYL,8
CB6R3_CF22,IVOC,12
CB6R3_CF22,NVOL,18
CB6R3_AE7,ACET,3
CB6R3_AE7,ALD2,2
CB6R3_AE7,ALDX,2
CB6R3_AE7,BENZ,6
CB6R3_AE7,CH4,1
CB6R3_AE7,ETH,2
CB6R3_AE7,ETHA,2
CB6R3_AE7,ETHY,2
CB6R3_AE7,ETOH,2
CB6R3_AE7,FORM,1
CB6R3_AE7,IOLE,4
CB6R3_AE7,ISOP,5
CB6R3_AE7,KET,1
CB6R3_AE7,MEOH,1
CB6R3_AE7,OLE,2
CB6R3_AE7,PAR,1
CB6R3_AE7,PRPA,3
CB6R3_AE7,TERP,10
CB6R3_AE7,TOL,7
CB6R3_AE7,UNR,1
CB6R3_AE7,XYLMN,8
CB6R3_AE7,NAPH,10
CB6R3_AE7,SOAALK,12
CB6R3_AE7,APIN,10
CB6R3_AE7,SVOCN1,34.5
CB6R3_AE7,SVOCP0,31
CB6R3_AE7,SVOCP1,27.5
CB6R3_AE7,SVOCP2,24
CB6R3_AE7,IVOCP3,21
CB6R3_AE7,IVOCP4,18
CB6R3_AE7,IVOCP5,15.5
CB6R3_AE7,IVOCP6,13
CB6R3_AE7,IVOCP5ARO,15.5
CB6R3_AE7,IVOCP6ARO,13
CB6R3_AE7,FACD,1
CB6R3_AE7,AACD,2
CB05_CF22,ALD2,2
CB05_CF22,ALDX,2
CB05_CF22,CH4,1
CB05_CF22,ETH,2
CB05_CF22,ETHA,2
CB05_CF22,ETOH,2
CB05_CF22,FORM,1
CB05_CF22,IOLE,4
CB05_CF22,ISOP,5
CB05_CF22,IVOC,12
CB05_CF22,MEOH,1
CB05_CF22,NVOL,18
CB05_CF22,OLE,2
CB05_CF22,PAR,1
CB05_CF22,TERP,10
CB05_CF22,TOL,7
CB05_CF22,UNR,1
CB05_CF22,XYL,8
