0008,IVOC_D,IVOD,0.2
0009,IVOC_D,IVOD,0.2
0121,IVOC_F,IVOB,0.2
0307,IVOC_F,IVOB,0.2
1084,IVOC_F,IVOB,0.07
1101,IVOC_G,IVOG,0.25
1167,IVOC_F,IVOB,0.07
1186,IVOC_G,IVOG,0.25
1201,IVOC_D,IVOD,0.2
1203,IVOC_G,IVOG,0.25
1313,IVOC_G,IVOG,0.25
1314,IVOC_G,IVOG,0.25
1315,IVOC_G,IVOG,0.25
2491,IVOC_G,IVOG,0.25
2492,IVOC_G,IVOG,0.25
2494,IVOC_G,IVOG,0.25
2497,IVOC_G,IVOG,0.25
2498,IVOC_G,IVOG,0.25
2499,IVOC_G,IVOG,0.25
2501,IVOC_G,IVOG,0.25
2504,IVOC_G,IVOG,0.25
2505,IVOC_G,IVOG,0.25
2506,IVOC_G,IVOG,0.25
2507,IVOC_G,IVOG,0.25
2508,IVOC_G,IVOG,0.25
2509,IVOC_G,IVOG,0.25
2510,IVOC_G,IVOG,0.25
2511,IVOC_G,IVOG,0.25
2512,IVOC_G,IVOG,0.25
2513,IVOC_G,IVOG,0.25
2514,IVOC_G,IVOG,0.25
2515,IVOC_G,IVOG,0.25
2516,IVOC_G,IVOG,0.25
2517,IVOC_G,IVOG,0.25
2518,IVOC_G,IVOG,0.25
2519,IVOC_G,IVOG,0.25
2520,IVOC_D,IVOD,0.2
2521,IVOC_G,IVOG,0.25
2522,IVOC_G,IVOG,0.25
2523,IVOC_G,IVOG,0.25
2524,IVOC_G,IVOG,0.25
2525,IVOC_G,IVOG,0.25
2526,IVOC_D,IVOD,0.2
2527,IVOC_G,IVOG,0.25
2528,IVOC_G,IVOG,0.25
2529,IVOC_G,IVOG,0.25
2530,IVOC_G,IVOG,0.25
2531,IVOC_G,IVOG,0.25
2532,IVOC_G,IVOG,0.25
2533,IVOC_G,IVOG,0.25
2534,IVOC_G,IVOG,0.25
2535,IVOC_G,IVOG,0.25
2536,IVOC_G,IVOG,0.25
2537,IVOC_G,IVOG,0.25
2538,IVOC_G,IVOG,0.25
2539,IVOC_G,IVOG,0.25
2540,IVOC_G,IVOG,0.25
2562,IVOC_G,IVOG,0.25
2563,IVOC_G,IVOG,0.25
2564,IVOC_G,IVOG,0.25
2565,IVOC_G,IVOG,0.25
3150,IVOC_G,IVOG,0.25
3151,IVOC_G,IVOG,0.25
3161,IVOC_D,IVOD,0.2
3162,IVOC_G,IVOG,0.25
3163,IVOC_G,IVOG,0.25
4420,IVOC_F,IVOB,0.2
4421,IVOC_F,IVOB,0.2
4556,IVOC_G,IVOG,0.25
4557,IVOC_G,IVOG,0.25
4640,IVOC_F,IVOB,0.07
4641,IVOC_F,IVOB,0.07
4642,IVOC_F,IVOB,0.07
4674,IVOC_D,IVOD,0.2
4738,IVOC_G,IVOG,0.25
4739,IVOC_G,IVOG,0.25
4740,IVOC_D,IVOD,0.2
4741,IVOC_D,IVOD,0.2
4742,IVOC_D,IVOD,0.2
4743,IVOC_D,IVOD,0.2
4744,IVOC_D,IVOD,0.2
4745,IVOC_D,IVOD,0.2
4753,IVOC_D,IVOD,0.2
4754,IVOC_D,IVOD,0.2
4755,IVOC_D,IVOD,0.2
4756,IVOC_D,IVOD,0.2
4757,IVOC_D,IVOD,0.2
4758,IVOC_D,IVOD,0.2
4759,IVOC_D,IVOD,0.2
4760,IVOC_D,IVOD,0.2
4761,IVOC_D,IVOD,0.2
4762,IVOC_D,IVOD,0.2
4763,IVOC_D,IVOD,0.2
4764,IVOC_D,IVOD,0.2
4765,IVOC_D,IVOD,0.2
4766,IVOC_D,IVOD,0.2
4767,IVOC_D,IVOD,0.2
4768,IVOC_D,IVOD,0.2
4769,IVOC_D,IVOD,0.2
4770,IVOC_D,IVOD,0.2
4771,IVOC_D,IVOD,0.2
4772,IVOC_D,IVOD,0.2
4773,IVOC_D,IVOD,0.2
4774,IVOC_D,IVOD,0.2
4775,IVOC_D,IVOD,0.2
4776,IVOC_D,IVOD,0.2
4777,IVOC_D,IVOD,0.2
4778,IVOC_D,IVOD,0.2
4779,IVOC_D,IVOD,0.2
4780,IVOC_D,IVOD,0.2
4781,IVOC_D,IVOD,0.2
4782,IVOC_D,IVOD,0.2
4783,IVOC_D,IVOD,0.2
4784,IVOC_D,IVOD,0.2
4785,IVOC_D,IVOD,0.2
4786,IVOC_D,IVOD,0.2
4787,IVOC_D,IVOD,0.2
4788,IVOC_D,IVOD,0.2
4789,IVOC_D,IVOD,0.2
4790,IVOC_G,IVOG,0.25
4791,IVOC_G,IVOG,0.25
4792,IVOC_G,IVOG,0.25
4793,IVOC_G,IVOG,0.25
4794,IVOC_G,IVOG,0.25
4795,IVOC_G,IVOG,0.25
4796,IVOC_G,IVOG,0.25
4797,IVOC_G,IVOG,0.25
4798,IVOC_G,IVOG,0.25
4799,IVOC_G,IVOG,0.25
4800,IVOC_G,IVOG,0.25
4801,IVOC_G,IVOG,0.25
4802,IVOC_G,IVOG,0.25
4803,IVOC_G,IVOG,0.25
4804,IVOC_G,IVOG,0.25
4805,IVOC_G,IVOG,0.25
5295,IVOC_D,IVOD,0.2
5296,IVOC_D,IVOD,0.2
5297,IVOC_D,IVOD,0.2
5328,IVOC_G,IVOG,0.25
5329,IVOC_G,IVOG,0.25
5330,IVOC_G,IVOG,0.25
5331,IVOC_G,IVOG,0.25
5332,IVOC_G,IVOG,0.25
5333,IVOC_G,IVOG,0.25
5334,IVOC_G,IVOG,0.25
5335,IVOC_G,IVOG,0.25
5336,IVOC_G,IVOG,0.25
5337,IVOC_G,IVOG,0.25
5338,IVOC_G,IVOG,0.25
5339,IVOC_G,IVOG,0.25
5340,IVOC_G,IVOG,0.25
5341,IVOC_G,IVOG,0.25
5342,IVOC_G,IVOG,0.25
5343,IVOC_G,IVOG,0.25
5344,IVOC_G,IVOG,0.25
5345,IVOC_G,IVOG,0.25
5346,IVOC_G,IVOG,0.25
5347,IVOC_G,IVOG,0.25
5348,IVOC_G,IVOG,0.25
5349,IVOC_G,IVOG,0.25
5350,IVOC_G,IVOG,0.25
5351,IVOC_G,IVOG,0.25
5352,IVOC_G,IVOG,0.25
5353,IVOC_G,IVOG,0.25
5354,IVOC_G,IVOG,0.25
5355,IVOC_G,IVOG,0.25
5356,IVOC_G,IVOG,0.25
5357,IVOC_G,IVOG,0.25
5358,IVOC_G,IVOG,0.25
5359,IVOC_G,IVOG,0.25
5360,IVOC_G,IVOG,0.25
5361,IVOC_G,IVOG,0.25
5362,IVOC_G,IVOG,0.25
5363,IVOC_G,IVOG,0.25
5364,IVOC_G,IVOG,0.25
5365,IVOC_G,IVOG,0.25
5366,IVOC_G,IVOG,0.25
5367,IVOC_G,IVOG,0.25
5368,IVOC_G,IVOG,0.25
5369,IVOC_G,IVOG,0.25
5370,IVOC_G,IVOG,0.25
5371,IVOC_G,IVOG,0.25
5372,IVOC_G,IVOG,0.25
5373,IVOC_G,IVOG,0.25
5374,IVOC_G,IVOG,0.25
5375,IVOC_G,IVOG,0.25
5376,IVOC_G,IVOG,0.25
5377,IVOC_G,IVOG,0.25
5378,IVOC_G,IVOG,0.25
5379,IVOC_G,IVOG,0.25
5380,IVOC_G,IVOG,0.25
5381,IVOC_G,IVOG,0.25
5382,IVOC_G,IVOG,0.25
5383,IVOC_G,IVOG,0.25
5384,IVOC_G,IVOG,0.25
5385,IVOC_G,IVOG,0.25
5386,IVOC_G,IVOG,0.25
5387,IVOC_G,IVOG,0.25
5388,IVOC_G,IVOG,0.25
5389,IVOC_G,IVOG,0.25
5390,IVOC_G,IVOG,0.25
5391,IVOC_G,IVOG,0.25
5392,IVOC_G,IVOG,0.25
5393,IVOC_G,IVOG,0.25
5394,IVOC_G,IVOG,0.25
5395,IVOC_G,IVOG,0.25
5396,IVOC_G,IVOG,0.25
