"SAPRC07T","GLY","2"
"SAPRC07T","MGLY","3"
"SAPRC07T","BACL","4"
"SAPRC07T","CRES","7"
"SAPRC07T","ACRO","3"
"SAPRC07T","MACR","4"
"SAPRC07T","MVK","4"
"SAPRC07T","IPRD","5"
"SAPRC07T","RNO3","6"
"SAPRC07T","NVOL","1"
"SAPRC07T","NROG","2"
SOA_CB6CAMX6P2,NONSOA,1.
SOA_CB6CAMX6P2,TOLA,7.
SOA_CB6CAMX6P2,XYLA,8.
SOA_CB6CAMX6P2,BNZA,6.
SOA_CB6CAMX6P2,TRP,10.
SOA_CB6CAMX6P2,ISP,5.
