CB6,46,IOLE,1.0000
CB6,47,OLE,1.0000
CB6,47,PAR,2.0000
CB6,48,IOLE,1.0000
CB6,48,PAR,1.0000
CB6,49,PAR,1.0000
CB6,49,UNR,5.0000
CB6,50,PAR,1.0000
CB6,50,UNR,2.0000
CB6,51,PAR,2.0000
CB6,51,XYL,1.0000
CB6,52,PAR,2.0000
CB6,52,XYL,1.0000
CB6,53,PAR,2.0000
CB6,53,XYL,1.0000
CB6,54,PAR,3.0000
CB6,54,XYL,1.0000
CB6,55,PAR,2.0000
CB6,55,XYL,1.0000
CB6,56,PAR,3.0000
CB6,57,IVOC,1.0000
CB6,58,IVOC,1.0000
CB6,59,PAR,2.0000
CB6,59,XYL,1.0000
CB6,60,PAR,2.0000
CB6,60,XYL,1.0000
CB6,61,PAR,4.0000
CB6,62,IVOC,1.0000
CB6,63,IVOC,1.0000
CB6,64,OLE,1.0000
CB6,64,PAR,2.0000
CB6,65,OLE,1.0000
CB6,65,PAR,2.0000
CB6,66,IVOC,1.0000
CB6,67,PAR,10.0000
CB6,68,PAR,10.0000
CB6,68,UNR,1.0000
CB6,69,PAR,10.0000
CB6,70,PAR,8.0000
CB6,71,IVOC,1.0000
CB6,73,PAR,8.0000
CB6,74,PAR,3.0000
CB6,74,XYL,1.0000
CB6,75,PAR,5.0000
CB6,75,UNR,1.0000
CB6,76,OLE,1.0000
CB6,76,PAR,5.0000
CB6,77,PAR,6.0000
CB6,78,OLE,1.0000
CB6,78,PAR,4.0000
CB6,79,PAR,8.0000
CB6,79,UNR,1.0000
CB6,80,PAR,1.0000
CB6,80,XYL,1.0000
CB6,81,PAR,2.0000
CB6,81,XYL,1.0000
CB6,82,PAR,10.0000
CB6,83,IVOC,1.0000
CB6,84,PAR,2.0000
CB6,84,XYL,1.0000
CB6,85,IVOC,1.0000
CB6,86,PAR,2.0000
CB6,86,UNR,1.0000
CB6,86,XYL,1.0000
CB6,88,IVOC,1.0000
CB6,89,PAR,1.0000
CB6,89,XYL,1.0000
CB6,90,PAR,2.0000
CB6,90,XYL,1.0000
CB6,91,PAR,10.0000
CB6,92,PAR,2.0000
CB6,92,XYL,1.0000
CB6,94,PAR,1.0000
CB6,94,XYL,1.0000
CB6,95,PAR,9.0000
CB6,96,PAR,3.0000
CB6,96,XYL,1.0000
CB6,97,PAR,2.0000
CB6,97,XYL,1.0000
CB6,98,PAR,10.0000
CB6,99,IVOC,1.0000
CB6,100,PAR,2.0000
CB6,100,XYL,1.0000
CB6,101,PAR,3.0000
CB6,101,XYL,1.0000
CB6,103,IOLE,1.0000
CB6,103,PAR,2.0000
CB6,104,PAR,2.0000
CB6,104,XYL,1.0000
CB6,105,IVOC,1.0000
CB6,106,OLE,1.0000
CB6,106,PAR,7.0000
CB6,107,OLE,1.0000
CB6,107,PAR,6.0000
CB6,108,OLE,1.0000
CB6,108,PAR,3.0000
CB6,109,OLE,0.5000
CB6,109,PAR,2.0000
CB6,110,PAR,7.0000
CB6,110,UNR,2.0000
CB6,111,PAR,8.0000
CB6,111,UNR,1.0000
CB6,112,PAR,6.0000
CB6,112,UNR,1.0000
CB6,113,PAR,7.0000
CB6,113,UNR,1.0000
CB6,114,PAR,10.0000
CB6,114,UNR,2.0000
CB6,115,IVOC,1.0000
CB6,116,PAR,9.0000
CB6,116,UNR,1.0000
CB6,117,PAR,8.0000
CB6,117,UNR,1.0000
CB6,118,PAR,7.0000
CB6,118,UNR,1.0000
CB6,120,PAR,9.0000
CB6,120,UNR,1.0000
CB6,121,PAR,8.0000
CB6,121,UNR,1.0000
CB6,122,PAR,5.0000
CB6,122,UNR,1.0000
CB6,123,PAR,8.0000
CB6,123,UNR,1.0000
CB6,124,PAR,7.0000
CB6,124,UNR,1.0000
CB6,125,PAR,9.0000
CB6,125,UNR,1.0000
CB6,126,PAR,6.0000
CB6,126,UNR,1.0000
CB6,127,PAR,4.0000
CB6,127,UNR,1.0000
CB6,128,PAR,7.0000
CB6,128,UNR,1.0000
CB6,129,PAR,9.0000
CB6,130,PAR,8.0000
CB6,131,PAR,10.0000
CB6,132,PAR,9.0000
CB6,133,OLE,1.0000
CB6,133,PAR,4.0000
CB6,134,OLE,1.0000
CB6,134,PAR,8.0000
CB6,135,OLE,1.0000
CB6,135,PAR,5.0000
CB6,136,PAR,6.0000
CB6,137,PAR,9.0000
CB6,138,PAR,8.0000
CB6,139,PAR,10.0000
CB6,140,PAR,7.0000
CB6,141,OLE,1.0000
CB6,141,PAR,5.0000
CB6,141,UNR,1.0000
CB6,142,IOLE,1.0000
CB6,142,PAR,3.0000
CB6,142,UNR,1.0000
CB6,143,PAR,8.0000
CB6,143,UNR,1.0000
CB6,144,IVOC,1.0000
CB6,145,PAR,10.0000
CB6,146,OLE,1.0000
CB6,146,PAR,5.0000
CB6,147,OLE,1.0000
CB6,147,PAR,5.0000
CB6,148,PAR,9.0000
CB6,149,PAR,8.0000
CB6,150,PAR,11.0000
CB6,151,PAR,10.0000
CB6,152,PAR,7.0000
CB6,153,KET,2.0000
CB6,153,PAR,3.0000
CB6,154,IVOC,1.0000
CB6,155,PAR,9.0000
CB6,156,PAR,8.0000
CB6,157,PAR,11.0000
CB6,158,PAR,10.0000
CB6,159,PAR,12.0000
CB6,160,PAR,9.0000
CB6,161,PAR,11.0000
CB6,162,PAR,10.0000
CB6,163,PAR,13.0000
CB6,164,PAR,12.0000
CB6,165,PAR,10.0000
CB6,166,IVOC,1.0000
CB6,167,IVOC,1.0000
CB6,168,IVOC,1.0000
CB6,169,IVOC,1.0000
CB6,170,OLE,1.0000
CB6,170,PAR,2.0000
CB6,171,PAR,1.0000
CB6,171,UNR,6.0000
CB6,172,PAR,4.0000
CB6,173,PAR,5.0000
CB6,173,UNR,1.0000
CB6,174,PAR,9.0000
CB6,174,UNR,1.0000
CB6,175,PAR,10.0000
CB6,176,OLE,1.0000
CB6,176,PAR,4.0000
CB6,177,IOLE,1.0000
CB6,177,PAR,2.0000
CB6,178,PAR,4.0000
CB6,179,PAR,5.0000
CB6,179,UNR,1.0000
CB6,180,PAR,3.0000
CB6,181,OLE,1.0000
CB6,181,PAR,3.0000
CB6,182,PAR,6.0000
CB6,182,UNR,1.0000
CB6,183,OLE,1.0000
CB6,183,PAR,7.0000
CB6,184,OLE,1.0000
CB6,184,PAR,4.0000
CB6,185,IOLE,1.0000
CB6,185,PAR,1.0000
CB6,186,OLE,1.0000
CB6,186,PAR,5.0000
CB6,187,IOLE,1.0000
CB6,187,PAR,2.0000
CB6,188,ALDX,1.0000
CB6,188,OLE,0.5000
CB6,188,PAR,1.0000
CB6,189,PAR,8.0000
CB6,190,IOLE,1.0000
CB6,190,PAR,3.0000
CB6,191,PAR,11.0000
CB6,192,PAR,11.0000
CB6,193,PAR,8.0000
CB6,194,PAR,7.0000
CB6,195,PAR,2.0000
CB6,195,XYL,1.0000
CB6,196,IVOC,1.0000
CB6,197,PAR,10.0000
CB6,198,PAR,9.0000
CB6,199,PAR,6.0000
CB6,200,PAR,12.0000
CB6,201,IVOC,1.0000
CB6,202,PAR,9.0000
CB6,202,UNR,1.0000
CB6,203,OLE,1.0000
CB6,203,PAR,4.0000
CB6,204,OLE,1.0000
CB6,204,PAR,4.0000
CB6,204,UNR,1.0000
CB6,205,PAR,8.0000
CB6,205,UNR,1.0000
CB6,206,PAR,7.0000
CB6,206,UNR,1.0000
CB6,207,PAR,9.0000
CB6,207,UNR,1.0000
CB6,208,PAR,6.0000
CB6,208,UNR,1.0000
CB6,209,OLE,1.0000
CB6,209,PAR,5.0000
CB6,210,OLE,1.0000
CB6,210,PAR,5.0000
CB6,211,PAR,9.0000
CB6,212,PAR,8.0000
CB6,213,PAR,10.0000
CB6,214,OLE,1.0000
CB6,214,PAR,6.0000
CB6,215,PAR,9.0000
CB6,216,PAR,11.0000
CB6,217,PAR,10.0000
CB6,218,PAR,10.0000
CB6,219,PAR,11.0000
CB6,220,PAR,10.0000
CB6,221,IOLE,1.0000
CB6,221,PAR,3.0000
CB6,222,PAR,11.0000
CB6,223,PAR,10.0000
CB6,224,PAR,12.0000
CB6,225,PAR,9.0000
CB6,226,PAR,8.0000
CB6,227,PAR,11.0000
CB6,228,PAR,10.0000
CB6,229,PAR,7.0000
CB6,230,OLE,1.0000
CB6,230,PAR,3.0000
CB6,231,OLE,1.0000
CB6,231,PAR,5.0000
CB6,232,OLE,1.0000
CB6,232,PAR,4.0000
CB6,233,PAR,7.0000
CB6,233,UNR,1.0000
CB6,234,PAR,6.0000
CB6,235,OLE,1.0000
CB6,235,PAR,5.0000
CB6,236,OLE,1.0000
CB6,236,PAR,4.0000
CB6,237,OLE,1.0000
CB6,237,PAR,5.0000
CB6,238,OLE,1.0000
CB6,238,PAR,5.0000
CB6,239,IOLE,1.0000
CB6,239,PAR,2.0000
CB6,240,OLE,1.0000
CB6,240,PAR,5.0000
CB6,242,IOLE,1.0000
CB6,242,PAR,2.0000
CB6,243,PAR,11.0000
CB6,244,PAR,8.0000
CB6,245,PAR,7.0000
CB6,246,PAR,10.0000
CB6,247,PAR,9.0000
CB6,248,PAR,6.0000
CB6,249,PAR,12.0000
CB6,250,PAR,4.0000
CB6,250,TOL,1.0000
CB6,251,OLE,1.0000
CB6,251,PAR,10.0000
CB6,252,IOLE,1.0000
CB6,252,PAR,3.0000
CB6,253,PAR,8.0000
CB6,253,UNR,1.0000
CB6,254,PAR,12.0000
CB6,255,PAR,10.0000
CB6,256,PAR,12.0000
CB6,257,OLE,1.0000
CB6,257,PAR,5.0000
CB6,258,OLE,1.0000
CB6,258,PAR,4.0000
CB6,259,PAR,6.0000
CB6,260,IOLE,1.0000
CB6,260,PAR,2.0000
CB6,261,IOLE,1.0000
CB6,261,PAR,3.0000
CB6,262,IOLE,1.0000
CB6,262,PAR,2.0000
CB6,263,PAR,11.0000
CB6,264,PAR,8.0000
CB6,265,IVOC,1.0000
CB6,266,PAR,10.0000
CB6,267,PAR,9.0000
CB6,268,PAR,12.0000
CB6,269,PAR,12.0000
CB6,270,OLE,1.0000
CB6,270,PAR,5.0000
CB6,271,IOLE,1.0000
CB6,271,PAR,3.0000
CB6,272,PAR,11.0000
CB6,273,IVOC,1.0000
CB6,274,PAR,10.0000
CB6,275,PAR,12.0000
CB6,276,PAR,11.0000
CB6,277,PAR,12.0000
CB6,279,ALD2,1.0000
CB6,280,PAR,1.0000
CB6,280,UNR,1.0000
CB6,281,ACET,1.0000
CB6,282,ETHY,1.0000
CB6,283,ALDX,1.0000
CB6,283,OLE,0.5000
CB6,284,IVOC,1.0000
CB6,285,OLE,1.0000
CB6,285,UNR,1.0000
CB6,286,IOLE,0.0016
CB6,286,OLE,0.1100
CB6,286,PAR,5.3000
CB6,286,TOL,0.0980
CB6,286,UNR,1.5200
CB6,286,XYL,0.0740
CB6,287,IOLE,0.0016
CB6,287,OLE,0.1100
CB6,287,PAR,5.3000
CB6,287,TOL,0.0980
CB6,287,UNR,1.5200
CB6,287,XYL,0.0740
CB6,288,IOLE,0.0016
CB6,288,OLE,0.1100
CB6,288,PAR,5.3000
CB6,288,TOL,0.0980
CB6,288,UNR,1.5200
CB6,288,XYL,0.0740
CB6,289,BENZ,0.0351
CB6,289,ETHA,0.0168
CB6,289,IOLE,0.0425
CB6,289,OLE,0.0385
CB6,289,PAR,3.6089
CB6,289,TOL,0.0234
CB6,289,UNR,0.0592
CB6,289,XYL,0.0056
CB6,290,PAR,8.6500
CB6,290,UNR,0.0439
CB6,291,KET,1.0000
CB6,291,OLE,1.0000
CB6,291,PAR,1.0000
CB6,293,NVOL,1.0000
CB6,295,PAR,6.0000
CB6,295,UNR,1.0000
CB6,297,IVOC,1.0000
CB6,299,OLE,1.0000
CB6,299,TOL,1.0000
CB6,301,TOL,1.0000
CB6,302,BENZ,1.0000
CB6,303,NVOL,1.0000
CB6,304,IVOC,1.0000
CB6,305,NVOL,1.0000
CB6,306,IVOC,1.0000
CB6,308,UNR,1.0000
CB6,309,PAR,4.0000
CB6,310,PAR,6.0000
CB6,311,NVOL,1.0000
CB6,312,PAR,10.0000
CB6,313,ALDX,1.0000
CB6,313,PAR,2.0000
CB6,314,IVOC,1.0000
CB6,315,PAR,2.0450
CB6,315,TOL,0.0610
CB6,315,UNR,0.0156
CB6,315,XYL,0.9390
CB6,316,IOLE,0.8000
CB6,316,OLE,0.2000
CB6,316,PAR,6.4000
CB6,317,IVOC,1.0000
CB6,318,IVOC,1.0000
CB6,319,IOLE,1.0000
CB6,319,PAR,7.0000
CB6,320,IVOC,1.0000
CB6,321,IVOC,1.0000
CB6,322,ETHA,0.0110
CB6,322,OLE,0.0191
CB6,322,PAR,0.0713
CB6,322,PRPA,0.9521
CB6,323,ALDX,1.0000
CB6,323,PAR,3.0000
CB6,324,ALDX,1.0000
CB6,324,PAR,4.0000
CB6,325,PAR,7.8570
CB6,325,UNR,0.1429
CB6,326,PAR,1.2860
CB6,326,TOL,0.2857
CB6,326,XYL,0.7143
CB6,327,PAR,10.3800
CB6,330,IVOC,1.0000
CB6,331,IVOC,1.0000
CB6,332,UNR,1.0000
CB6,333,UNR,1.0000
CB6,335,UNR,1.0000
CB6,336,PAR,3.0000
CB6,336,UNR,6.0000
CB6,338,NVOL,1.0000
CB6,340,PAR,1.0000
CB6,340,UNR,5.0000
CB6,341,UNR,1.0000
CB6,342,UNR,2.0000
CB6,343,UNR,1.0000
CB6,344,UNR,1.0000
CB6,345,NVOL,1.0000
CB6,346,NVOL,1.0000
CB6,348,PAR,9.0000
CB6,349,PAR,9.0000
CB6,350,PAR,9.0000
CB6,351,PAR,8.0000
CB6,352,PAR,8.0000
CB6,353,PAR,7.0000
CB6,354,PAR,8.0000
CB6,355,PAR,8.0000
CB6,356,PAR,9.0000
CB6,357,PAR,8.0000
CB6,358,PAR,8.0000
CB6,359,PAR,9.0000
CB6,360,PAR,7.0000
CB6,361,PAR,9.0000
CB6,362,PAR,8.0000
CB6,363,PAR,9.0000
CB6,364,PAR,8.0000
CB6,365,PAR,9.0000
CB6,367,IOLE,1.0000
CB6,368,IOLE,1.0000
CB6,368,PAR,3.0000
CB6,369,IOLE,1.0000
CB6,369,PAR,2.0000
CB6,370,IOLE,1.0000
CB6,370,PAR,4.0000
CB6,371,IOLE,1.0000
CB6,371,PAR,1.0000
CB6,372,IOLE,1.0000
CB6,372,PAR,2.0000
CB6,373,IOLE,1.0000
CB6,373,PAR,5.0000
CB6,374,PAR,8.0000
CB6,375,PAR,9.0000
CB6,376,PAR,10.0000
CB6,377,TERP,1.0000
CB6,378,TERP,1.0000
CB6,381,IVOC,1.0000
CB6,382,ALDX,1.0000
CB6,382,OLE,1.0000
CB6,383,IVOC,1.0000
CB6,384,PAR,6.0000
CB6,385,PAR,6.0000
CB6,386,PAR,6.0000
CB6,387,KET,1.0000
CB6,387,PAR,5.0000
CB6,388,IOLE,1.0000
CB6,388,PAR,2.0000
CB6,389,IOLE,0.0016
CB6,389,OLE,0.1100
CB6,389,PAR,5.3000
CB6,389,TOL,0.0980
CB6,389,UNR,1.5200
CB6,389,XYL,0.0740
CB6,390,PAR,5.0000
CB6,391,IOLE,1.0000
CB6,391,PAR,1.0000
CB6,392,TERP,1.0000
CB6,393,NVOL,1.0000
CB6,394,NVOL,1.0000
CB6,395,IVOC,1.0000
CB6,396,KET,1.0000
CB6,396,PAR,5.0000
CB6,398,IVOC,1.0000
CB6,399,PAR,1.0000
CB6,399,UNR,5.0000
CB6,400,UNR,1.0000
CB6,401,UNR,1.0000
CB6,402,IVOC,1.0000
CB6,403,PAR,6.0000
CB6,404,PAR,4.0000
CB6,405,PAR,8.5000
CB6,405,UNR,1.5000
CB6,406,IVOC,1.0000
CB6,407,IVOC,1.0000
CB6,408,PAR,10.5000
CB6,408,UNR,0.5000
CB6,409,IVOC,1.0000
CB6,410,IVOC,1.0000
CB6,411,KET,1.0000
CB6,411,PAR,8.0000
CB6,412,IVOC,1.0000
CB6,413,IVOC,1.0000
CB6,414,NVOL,1.0000
CB6,415,PAR,3.0000
CB6,416,PAR,5.0000
CB6,417,PAR,2.0000
CB6,418,PAR,2.0000
CB6,418,UNR,1.0000
CB6,419,IVOC,1.0000
CB6,420,PAR,4.0000
CB6,420,UNR,2.0000
CB6,421,PAR,2.0000
CB6,422,IVOC,1.0000
CB6,423,IVOC,1.0000
CB6,424,PAR,12.0000
CB6,425,PAR,6.5000
CB6,425,UNR,0.5000
CB6,426,PAR,12.0000
CB6,427,PAR,10.0000
CB6,428,PAR,8.6670
CB6,428,UNR,0.3333
CB6,429,PAR,11.0000
CB6,430,PAR,13.0000
CB6,431,IVOC,1.0000
CB6,432,IVOC,1.0000
CB6,433,PAR,7.0000
CB6,433,UNR,1.0000
CB6,434,IOLE,0.0326
CB6,434,OLE,0.0355
CB6,434,PAR,8.1060
CB6,434,TERP,0.0010
CB6,434,TOL,0.0683
CB6,434,UNR,0.2021
CB6,434,XYL,0.0911
CB6,435,TERP,1.0000
CB6,437,IVOC,1.0000
CB6,438,ETHA,1.0000
CB6,439,IVOC,1.0000
CB6,440,PAR,3.0000
CB6,440,UNR,1.0000
CB6,441,OLE,1.0000
CB6,441,PAR,2.0000
CB6,441,UNR,1.0000
CB6,442,ETOH,1.0000
CB6,443,UNR,2.0000
CB6,444,IVOC,1.0000
CB6,445,PAR,4.0000
CB6,446,PAR,2.0000
CB6,447,PAR,11.0000
CB6,448,PAR,6.0000
CB6,448,UNR,1.0000
CB6,449,PAR,1.0000
CB6,449,TOL,1.0000
CB6,450,PAR,8.0000
CB6,451,PAR,7.0000
CB6,452,ETH,1.0000
CB6,453,UNR,2.0000
CB6,454,UNR,2.0000
CB6,455,IVOC,1.0000
CB6,456,PAR,7.0000
CB6,456,UNR,1.0000
CB6,457,PAR,4.0000
CB6,457,UNR,1.0000
CB6,458,PAR,5.0000
CB6,459,PAR,0.2000
CB6,459,UNR,1.8000
CB6,461,PAR,8.5000
CB6,461,UNR,0.5000
CB6,462,PAR,9.0000
CB6,463,PAR,10.0000
CB6,464,PAR,1.0000
CB6,464,XYL,1.0000
CB6,465,FORM,1.0000
CB6,466,UNR,1.0000
CB6,467,IOLE,0.0016
CB6,467,OLE,0.1100
CB6,467,PAR,5.3000
CB6,467,TOL,0.0980
CB6,467,UNR,1.5200
CB6,467,XYL,0.0740
CB6,469,IVOC,1.0000
CB6,470,ALDX,1.0000
CB6,470,PAR,3.0000
CB6,471,NVOL,1.0000
CB6,472,IVOC,1.0000
CB6,473,IVOC,1.0000
CB6,474,IVOC,1.0000
CB6,475,IOLE,0.0016
CB6,475,OLE,0.1100
CB6,475,PAR,5.3000
CB6,475,TOL,0.0980
CB6,475,UNR,1.5200
CB6,475,XYL,0.0740
CB6,476,NVOL,1.0000
CB6,478,UNR,2.0000
CB6,479,NVOL,1.0000
CB6,480,IVOC,1.0000
CB6,481,PAR,11.0000
CB6,482,IVOC,1.0000
CB6,483,ETHA,0.0110
CB6,483,OLE,0.0191
CB6,483,PAR,0.0713
CB6,483,PRPA,0.9521
CB6,484,ETHA,0.0110
CB6,484,OLE,0.0191
CB6,484,PAR,0.0713
CB6,484,PRPA,0.9521
CB6,485,PAR,1.0000
CB6,485,XYL,1.0000
CB6,486,OLE,0.5000
CB6,486,XYL,1.0000
CB6,489,PAR,6.0000
CB6,489,UNR,1.0000
CB6,490,IVOC,1.0000
CB6,491,PAR,4.0000
CB6,492,PAR,5.0000
CB6,492,UNR,1.0000
CB6,493,PAR,4.0000
CB6,494,PAR,7.0000
CB6,494,UNR,1.0000
CB6,495,PAR,10.0000
CB6,496,PAR,9.0000
CB6,497,OLE,1.0000
CB6,497,PAR,2.0000
CB6,498,UNR,1.0000
CB6,499,PAR,2.9000
CB6,499,TOL,1.0000
CB6,499,UNR,0.1000
CB6,500,PAR,9.8750
CB6,500,UNR,0.1250
CB6,501,OLE,1.0000
CB6,501,PAR,8.0000
CB6,502,PAR,2.0000
CB6,502,XYL,1.0000
CB6,503,IVOC,1.0000
CB6,504,IVOC,1.0000
CB6,505,PAR,11.0000
CB6,506,OLE,1.0000
CB6,506,PAR,9.0000
CB6,507,PAR,0.2500
CB6,507,TOL,0.2500
CB6,507,XYL,0.7500
CB6,508,PAR,5.0000
CB6,509,IVOC,1.0000
CB6,510,IVOC,1.0000
CB6,511,ISOP,1.0000
CB6,512,PAR,4.0000
CB6,512,UNR,1.0000
CB6,513,PAR,3.0000
CB6,514,PAR,2.0000
CB6,514,TOL,1.0000
CB6,515,PAR,9.0000
CB6,516,PAR,10.0000
CB6,517,ALDX,1.0000
CB6,517,PAR,3.0000
CB6,518,IVOC,1.0000
CB6,521,TERP,1.0000
CB6,522,XYL,1.0000
CB6,523,IVOC,1.0000
CB6,524,XYL,1.0000
CB6,527,IVOC,1.0000
CB6,529,CH4,1.0000
CB6,530,PAR,5.0000
CB6,530,UNR,1.0000
CB6,531,MEOH,1.0000
CB6,532,KET,1.0000
CB6,532,PAR,6.0000
CB6,533,UNR,1.0000
CB6,534,IVOC,1.0000
CB6,535,UNR,1.0000
CB6,536,KET,1.0000
CB6,536,PAR,3.0000
CB6,537,PAR,4.0000
CB6,538,PAR,7.0000
CB6,539,KET,1.0000
CB6,539,PAR,5.0000
CB6,540,PAR,1.0000
CB6,541,OLE,1.0000
CB6,541,PAR,2.0000
CB6,541,UNR,1.0000
CB6,542,KET,1.0000
CB6,542,PAR,5.0000
CB6,543,PAR,12.0000
CB6,544,KET,1.0000
CB6,544,PAR,4.0000
CB6,545,PAR,10.0000
CB6,546,IVOC,1.0000
CB6,547,OLE,1.0000
CB6,547,TOL,1.0000
CB6,548,PAR,4.0000
CB6,548,UNR,1.0000
CB6,550,PAR,7.0000
CB6,551,PAR,6.0000
CB6,552,PAR,11.0000
CB6,553,IOLE,0.5000
CB6,553,OLE,0.5000
CB6,553,PAR,8.0000
CB6,554,NVOL,1.0000
CB6,555,NVOL,1.0000
CB6,556,IVOC,1.0000
CB6,557,IVOC,1.0000
CB6,558,PAR,4.0000
CB6,559,NVOL,1.0000
CB6,560,IVOC,1.0000
CB6,561,PAR,4.1130
CB6,561,UNR,0.9997
CB6,562,NVOL,1.0000
CB6,563,PAR,4.7420
CB6,563,UNR,0.0963
CB6,564,IOLE,0.0016
CB6,564,OLE,0.1100
CB6,564,PAR,5.3000
CB6,564,TOL,0.0980
CB6,564,UNR,1.5200
CB6,564,XYL,0.0740
CB6,566,IOLE,0.0016
CB6,566,OLE,0.1100
CB6,566,PAR,5.3000
CB6,566,TOL,0.0980
CB6,566,UNR,1.5200
CB6,566,XYL,0.0740
CB6,567,IOLE,0.0016
CB6,567,OLE,0.1100
CB6,567,PAR,5.3000
CB6,567,TOL,0.0980
CB6,567,UNR,1.5200
CB6,567,XYL,0.0740
CB6,568,PAR,4.1130
CB6,568,UNR,0.9997
CB6,569,PAR,2.0000
CB6,570,PAR,6.5710
CB6,570,UNR,1.0000
CB6,571,PAR,3.8620
CB6,571,UNR,0.3842
CB6,572,ETHA,0.0675
CB6,572,PAR,1.3990
CB6,572,UNR,1.3990
CB6,573,IOLE,0.0016
CB6,573,OLE,0.1100
CB6,573,PAR,5.3000
CB6,573,TOL,0.0980
CB6,573,UNR,1.5200
CB6,573,XYL,0.0740
CB6,574,ETOH,0.0567
CB6,574,MEOH,0.0127
CB6,574,OLE,0.0001
CB6,574,PAR,6.3920
CB6,574,TOL,0.0592
CB6,574,UNR,0.0383
CB6,574,XYL,0.0858
CB6,575,IOLE,0.0016
CB6,575,OLE,0.1100
CB6,575,PAR,5.3000
CB6,575,TOL,0.0980
CB6,575,UNR,1.5200
CB6,575,XYL,0.0740
CB6,576,PAR,3.8620
CB6,576,UNR,0.3842
CB6,577,IOLE,0.0016
CB6,577,OLE,0.1100
CB6,577,PAR,5.3000
CB6,577,TOL,0.0980
CB6,577,UNR,1.5200
CB6,577,XYL,0.0740
CB6,578,IOLE,0.0016
CB6,578,OLE,0.1100
CB6,578,PAR,5.3000
CB6,578,TOL,0.0980
CB6,578,UNR,1.5200
CB6,578,XYL,0.0740
CB6,579,IOLE,0.0016
CB6,579,OLE,0.1100
CB6,579,PAR,5.3000
CB6,579,TOL,0.0980
CB6,579,UNR,1.5200
CB6,579,XYL,0.0740
CB6,580,PAR,1.0000
CB6,580,XYL,1.0000
CB6,581,IOLE,0.0016
CB6,581,OLE,0.1100
CB6,581,PAR,5.3000
CB6,581,TOL,0.0980
CB6,581,UNR,1.5200
CB6,581,XYL,0.0740
CB6,582,IOLE,0.0016
CB6,582,OLE,0.1100
CB6,582,PAR,5.3000
CB6,582,TOL,0.0980
CB6,582,UNR,1.5200
CB6,582,XYL,0.0740
CB6,583,IOLE,0.0016
CB6,583,OLE,0.1100
CB6,583,PAR,5.3000
CB6,583,TOL,0.0980
CB6,583,UNR,1.5200
CB6,583,XYL,0.0740
CB6,584,UNR,2.0000
CB6,585,IVOC,1.0000
CB6,587,PAR,3.0000
CB6,588,TERP,1.0000
CB6,589,PAR,4.0000
CB6,590,PAR,4.0000
CB6,591,NVOL,1.0000
CB6,592,PAR,4.0000
CB6,593,PAR,5.0000
CB6,593,UNR,1.0000
CB6,594,OLE,1.0000
CB6,594,PAR,4.0000
CB6,594,UNR,1.0000
CB6,595,PAR,4.0000
CB6,596,PAR,3.0000
CB6,596,TOL,1.0000
CB6,597,PAR,9.0000
CB6,598,PAR,10.0000
CB6,599,IVOC,1.0000
CB6,600,PAR,7.0000
CB6,601,PAR,6.0000
CB6,602,IVOC,1.0000
CB6,603,PAR,9.0000
CB6,604,PAR,8.0000
CB6,605,PAR,5.0000
CB6,606,IVOC,1.0000
CB6,607,PAR,3.0000
CB6,608,PAR,2.0000
CB6,608,TOL,1.0000
CB6,609,IVOC,1.0000
